New Run at  07/24/2017 14:48:22
, Time, RandomReward; UniformAdTSReward; 
data,1304605842902,1378;10794;8842
data,1304605842115,1378;1673;8843
data,1304605842524,1378;11750;8843
data,1304605842149,1378;63;8843
data,1304605843408,1378;11733;8843
data,1304605843394,1378;6143;8843
data,1304605843448,1378;4883;8843
data,1304605843466,1378;7114;8843
data,1304605843437,1378;4874;8843
data,1304605843423,1378;4381;8843
data,1304605846871,1378;5077;8843
data,1304605846849,1378;12452;8843
data,1304605846338,1378;680;8843
data,1304605846316,1378;7952;8843
data,1304605847340,1378;4695;8844
data,1304605851287,1379;12076;8844
data,1304605852797,1379;6029;8844
data,1304605852239,1379;1725;8845
data,1304605852273,1379;3092;8845
data,1304605852224,1379;1596;8845
data,1304605852257,1379;6315;8845
data,1304605852815,1379;1146;8845
data,1304605852192,1379;11403;8845
data,1304605852785,1379;871;8845
data,1304605852206,1379;4994;8845
data,1304605853676,1379;1673;8846
data,1304605855592,1379;3007;8846
data,1304605856521,1379;9173;8847
data,1304605856101,1379;4695;8848
data,1304605856135,1379;2513;8848
data,1304605856120,1379;8243;8848
data,1304605857951,1379;10897;8848
data,1304605857900,1379;3245;8848
data,1304605857867,1379;12340;8848
data,1304605857767,1379;11362;8848
data,1304605857885,1379;9476;8848
data,1304605857967,1379;3446;8848
data,1304605857833,1379;9461;8848
data,1304605857818,1379;3295;8848
data,1304605857747,1379;11028;8848
data,1304605857852,1379;3068;8848
data,1304605857933,1379;1266;8848
data,1304605857800,1379;357;8848
data,1304605857985,1379;10379;8848
data,1304605857918,1379;2081;8848
data,1304605858000,1379;5494;8848
data,1304605859365,1380;5890;8848
data,1304605859350,1380;2415;8849
data,1304605859383,1380;1842;8849
data,1304605859398,1380;10463;8850
data,1304605859217,1380;4695;8851
data,1304605859283,1380;2016;8851
data,1304605859265,1380;7929;8851
data,1304605859299,1380;6231;8851
data,1304605859332,1380;8950;8851
data,1304605859232,1380;7172;8851
data,1304605859317,1380;7329;8852
data,1304605859200,1380;10242;8852
data,1304605859998,1380;4807;8852
data,1304605859250,1380;7114;8852
data,1304605861707,1380;11544;8852
data,1304605862678,1381;11316;8852
data,1304605862646,1381;2510;8852
data,1304605864731,1382;6600;8852
data,1304605865410,1382;11558;8853
data,1304605865425,1382;3567;8854
data,1167606000000,1382;2469;8854
data,1167606000000,1382;10179;8854
data,1167606000000,1382;12519;8854
data,1167606000000,1382;10216;8854
data,1167606000000,1382;10724;8854
data,1167606000000,1382;1373;8854
data,1167606000000,1382;10326;8854
data,1167606000000,1382;9881;8854
data,1167606000000,1382;106;8854
data,1170284400000,1382;4691;8854
data,1170284400000,1382;2167;8854
data,1170284400000,1382;7699;8854
data,1170284400000,1382;6218;8854
data,1170284400000,1382;5861;8854
data,1170284400000,1382;8294;8854
data,1170284400000,1382;3625;8854
data,1172703600000,1382;2009;8855
data,1172703600000,1382;2016;8855
data,1172703600000,1382;11748;8855
data,1172703600000,1382;6751;8855
data,1172703600000,1382;3405;8855
data,1172703600000,1382;6910;8855
data,1180648800000,1383;450;8855
data,1185919200000,1383;5890;8855
data,1185919200000,1383;8694;8855
data,1185919200000,1383;1946;8855
data,1191189600000,1383;10880;8855
data,1199142000000,1383;3782;8855
data,1220220000000,1383;5396;8855
data,1228086000000,1383;3404;8855
data,1230764400000,1383;8787;8855
data,1238536800000,1383;2480;8855
data,1238536800000,1383;1880;8855
data,1238536800000,1383;10974;8855
data,1238536800000,1383;11222;8855
data,1238536800000,1383;11292;8855
data,1238536800000,1383;5803;8855
data,1241128800000,1383;12008;8855
data,1241128800000,1383;5505;8855
data,1241128800000,1383;12152;8855
data,1241128800000,1383;3662;8855
data,1241128800000,1383;10228;8855
data,1241128800000,1383;7262;8855
data,1243807200000,1383;2415;8855
data,1243807200000,1383;4184;8855
data,1243807200000,1383;10765;8855
data,1243807200000,1383;12496;8855
data,1246399200000,1383;2665;8855
data,1264978800000,1384;2777;8855
data,1267398000000,1384;10908;8855
data,1267398000000,1384;7975;8855
data,1304605904495,1384;2928;8855
data,1246399200000,1384;8629;8855
data,1246399200000,1384;2413;8855
data,1246399200000,1384;871;8855
data,1251756000000,1384;4935;8855
data,1262300400000,1384;2637;8855
data,1264978800000,1385;2498;8855
data,1264978800000,1385;8240;8855
data,1270072800000,1385;12076;8855
data,1270072800000,1385;3536;8855
data,1270072800000,1385;8629;8855
data,1270072800000,1385;11234;8855
data,1270072800000,1385;5262;8855
data,1272664800000,1385;4883;8855
data,1272664800000,1385;7185;8855
data,1283292000000,1385;2762;8855
data,1283292000000,1385;10314;8855
data,1283292000000,1385;10673;8855
data,1283292000000,1385;6666;8855
data,1293836400000,1385;1373;8855
data,1293836400000,1385;1341;8855
data,1293836400000,1386;10028;8855
data,1293836400000,1386;12513;8855
data,1293836400000,1386;6143;8855
data,1293836400000,1386;1748;8855
data,1293836400000,1386;3420;8855
data,1296514800000,1386;3770;8855
data,1296514800000,1386;2631;8855
data,1298934000000,1386;1418;8855
data,1164927600000,1386;11234;8855
data,1164927600000,1386;2838;8855
data,1164927600000,1386;5571;8855
data,1164927600000,1386;7865;8855
data,1164927600000,1386;3523;8855
data,1164927600000,1386;4598;8855
data,1164927600000,1386;6052;8855
data,1164927600000,1386;8342;8855
data,1164927600000,1386;159;8855
data,1164927600000,1386;461;8855
data,1164927600000,1386;7243;8855
data,1164927600000,1387;6537;8855
data,1164927600000,1387;8174;8855
data,1164927600000,1387;5793;8855
data,1164927600000,1387;3940;8855
data,1164927600000,1387;6451;8855
data,1172703600000,1387;6228;8855
data,1175378400000,1387;2397;8855
data,1175378400000,1387;6013;8855
data,1177970400000,1387;8111;8855
data,1177970400000,1387;2126;8855
data,1177970400000,1387;913;8855
data,1177970400000,1387;10880;8855
data,1183240800000,1387;8096;8855
data,1183240800000,1387;7721;8855
data,1183240800000,1387;3897;8855
data,1183240800000,1387;3404;8855
data,1183240800000,1387;11828;8855
data,1183240800000,1387;7846;8855
data,1185919200000,1387;3644;8855
data,1191189600000,1387;3351;8855
data,1191189600000,1387;11962;8855
data,1191189600000,1387;12177;8855
data,1191189600000,1387;11316;8855
data,1191189600000,1387;11393;8855
data,1196463600000,1387;1399;8855
data,1196463600000,1387;8042;8855
data,1199142000000,1388;118;8855
data,1199142000000,1388;10008;8855
data,1199142000000,1388;11044;8855
data,1199142000000,1388;147;8855
data,1199142000000,1388;1324;8855
data,1199142000000,1389;2089;8855
data,1201820400000,1389;3803;8855
data,1201820400000,1389;10899;8855
data,1201820400000,1389;816;8855
data,1201820400000,1389;6659;8855
data,1201820400000,1389;11566;8855
data,1204326000000,1389;6860;8855
data,1204326000000,1389;31;8855
data,1230764400000,1389;4241;8855
data,1233442800000,1389;10833;8855
data,1235862000000,1389;3416;8855
data,1235862000000,1390;1846;8855
data,1238536800000,1391;3852;8855
data,1241128800000,1391;639;8855
data,1241128800000,1391;4374;8855
data,1246399200000,1391;1443;8855
data,1254348000000,1391;7161;8855
data,1254348000000,1391;5850;8855
data,1122847200000,1391;12265;8855
data,1122847200000,1391;7664;8855
data,1122847200000,1391;6228;8855
data,1122847200000,1391;10141;8855
data,1122847200000,1391;10379;8855
data,1122847200000,1391;8775;8855
data,1122847200000,1391;2498;8855
data,1122847200000,1391;7629;8856
data,1122847200000,1391;9685;8856
data,1122847200000,1391;6975;8856
data,1122847200000,1391;1331;8857
data,1122847200000,1391;4442;8857
data,1122847200000,1391;4972;8857
data,1122847200000,1391;9479;8857
data,1122847200000,1391;4890;8857
data,1122847200000,1391;12511;8857
data,1122847200000,1391;2016;8857
data,1122847200000,1391;3662;8858
data,1122847200000,1391;2010;8858
data,1151704800000,1391;3940;8859
data,1151704800000,1391;8325;8859
data,1154383200000,1391;11895;8859
data,1157061600000,1391;6254;8859
data,1159653600000,1391;5211;8859
data,1167606000000,1391;9542;8859
data,1243807200000,1391;3697;8859
data,1162335600000,1391;8746;8859
data,1172703600000,1391;8600;8859
data,1172703600000,1391;9706;8859
data,1172703600000,1391;8989;8859
data,1172703600000,1391;1242;8859
data,1172703600000,1391;786;8859
data,1172703600000,1391;3778;8859
data,1172703600000,1391;4982;8859
data,1172703600000,1391;5340;8859
data,1175378400000,1391;8094;8859
data,1175378400000,1391;9641;8859
data,1175378400000,1391;8355;8859
data,1175378400000,1391;4865;8860
data,1175378400000,1391;10033;8860
data,1175378400000,1391;100;8860
data,1175378400000,1391;796;8860
data,1175378400000,1391;11611;8860
data,1175378400000,1391;5429;8860
data,1175378400000,1391;4672;8860
data,1180648800000,1391;8300;8860
data,1180648800000,1391;6112;8860
data,1180648800000,1391;10372;8860
data,1180648800000,1391;10785;8860
data,1180648800000,1391;12223;8860
data,1180648800000,1391;2639;8860
data,1180648800000,1391;12183;8860
data,1180648800000,1391;5790;8860
data,1180648800000,1392;5304;8860
data,1180648800000,1393;11155;8860
data,1180648800000,1394;431;8860
data,1180648800000,1394;6228;8860
data,1188597600000,1394;3759;8860
data,1214863200000,1395;1097;8860
data,1220220000000,1395;2426;8860
data,1262300400000,1395;5429;8860
data,1272664800000,1395;8350;8860
data,1280613600000,1395;10894;8860
data,1280613600000,1395;7288;8860
data,1280613600000,1395;10364;8860
data,1280613600000,1395;11253;8860
data,1280613600000,1395;228;8860
data,1280613600000,1395;11750;8860
data,1280613600000,1395;4820;8860
data,1280613600000,1395;8303;8860
data,1280613600000,1395;12511;8860
data,1280613600000,1395;6733;8860
data,1280613600000,1395;4599;8860
data,1217541600000,1395;6300;8861
data,1217541600000,1395;7629;8861
data,1217541600000,1395;7061;8861
data,1217541600000,1395;7628;8861
data,1217541600000,1395;515;8861
data,1217541600000,1395;9662;8861
data,1217541600000,1395;10463;8861
data,1217541600000,1395;4972;8861
data,1217541600000,1396;3619;8861
data,1217541600000,1396;1557;8861
data,1217541600000,1396;12265;8861
data,1217541600000,1396;7857;8861
data,1217541600000,1396;614;8861
data,1217541600000,1396;9079;8861
data,1217541600000,1396;8783;8861
data,1217541600000,1396;12078;8861
data,1217541600000,1396;3782;8861
data,1217541600000,1396;4391;8861
data,1217541600000,1396;12173;8861
data,1217541600000,1396;1003;8861
data,1217541600000,1396;9485;8861
data,1217541600000,1396;2028;8861
data,1217541600000,1396;8994;8861
data,1217541600000,1396;397;8862
data,1217541600000,1396;4153;8862
data,1217541600000,1396;6592;8863
data,1217541600000,1396;2009;8863
data,1217541600000,1396;4418;8863
data,1217541600000,1396;3553;8863
data,1217541600000,1396;10741;8863
data,1217541600000,1396;10399;8863
data,1217541600000,1396;5783;8864
data,1217541600000,1396;11003;8864
data,1217541600000,1396;6255;8864
data,1217541600000,1396;7525;8864
data,1217541600000,1396;6668;8864
data,1217541600000,1396;1857;8864
data,1217541600000,1396;6500;8864
data,1217541600000,1396;7919;8864
data,1217541600000,1396;5072;8865
data,1217541600000,1396;11067;8865
data,1217541600000,1396;2742;8865
data,1217541600000,1396;6870;8865
data,1217541600000,1396;9448;8865
data,1217541600000,1396;10028;8865
data,1217541600000,1396;1015;8865
data,1217541600000,1396;12279;8865
data,1217541600000,1396;5605;8865
data,1217541600000,1397;7889;8865
data,1217541600000,1397;3656;8865
data,1217541600000,1398;8746;8865
data,1217541600000,1398;796;8865
data,1217541600000,1398;11189;8865
data,1217541600000,1398;8406;8865
data,1217541600000,1398;10852;8865
data,1217541600000,1398;6013;8865
data,1217541600000,1398;11748;8865
data,1217541600000,1398;2640;8865
data,1217541600000,1398;230;8865
data,1217541600000,1398;8232;8865
data,1217541600000,1398;373;8865
data,1217541600000,1398;4807;8865
data,1217541600000,1398;11157;8865
data,1217541600000,1398;5645;8865
data,1217541600000,1398;4041;8865
data,1217541600000,1398;639;8865
data,1217541600000,1398;2155;8865
data,1217541600000,1398;5783;8866
data,1217541600000,1398;9562;8866
data,1217541600000,1398;8327;8866
data,1217541600000,1398;5077;8866
data,1217541600000,1398;2610;8866
data,1217541600000,1398;9597;8866
data,1217541600000,1398;100;8866
data,1217541600000,1398;12328;8866
data,1217541600000,1398;11612;8866
data,1217541600000,1398;3482;8866
data,1217541600000,1398;10367;8866
data,1217541600000,1398;10706;8866
data,1220220000000,1398;2413;8866
data,1220220000000,1398;4667;8866
data,1220220000000,1398;11510;8866
data,1220220000000,1398;2513;8866
data,1220220000000,1398;2415;8867
data,1220220000000,1398;3045;8867
data,1220220000000,1398;5438;8867
data,1220220000000,1398;12441;8867
data,1220220000000,1398;5247;8867
data,1220220000000,1398;5571;8867
data,1220220000000,1398;11240;8867
data,1220220000000,1398;2483;8868
data,1220220000000,1398;2028;8868
data,1220220000000,1398;4881;8868
data,1220220000000,1398;3746;8868
data,1220220000000,1398;10364;8868
data,1220220000000,1398;4381;8868
data,1220220000000,1398;598;8868
data,1220220000000,1398;11796;8868
data,1220220000000,1398;619;8868
data,1222812000000,1398;1875;8868
data,1222812000000,1398;966;8868
data,1225494000000,1398;2678;8868
data,1225494000000,1398;4654;8868
data,1225494000000,1398;4615;8868
data,1225494000000,1398;4436;8868
data,1225494000000,1398;8414;8868
data,1225494000000,1398;9765;8868
data,1225494000000,1398;3437;8868
data,1225494000000,1398;6013;8868
data,1228086000000,1398;6254;8868
data,1243807200000,1398;6876;8869
data,1243807200000,1398;39;8869
data,1243807200000,1398;1275;8869
data,1243807200000,1398;1399;8869
data,1243807200000,1398;6255;8869
data,1243807200000,1398;5233;8869
data,1243807200000,1398;2422;8869
data,1243807200000,1398;10119;8869
data,1243807200000,1398;5486;8869
data,1243807200000,1398;670;8870
data,1243807200000,1398;5605;8870
data,1243807200000,1398;3734;8871
data,1243807200000,1398;5279;8871
data,1243807200000,1398;524;8871
data,1243807200000,1398;8642;8871
data,1243807200000,1398;4523;8871
data,1243807200000,1398;6141;8872
data,1243807200000,1398;390;8872
data,1243807200000,1398;3697;8872
data,1243807200000,1398;7153;8872
data,1243807200000,1398;4161;8873
data,1243807200000,1398;9137;8873
data,1243807200000,1399;2199;8873
data,1243807200000,1399;11186;8873
data,1243807200000,1399;8631;8873
data,1243807200000,1399;10038;8873
data,1243807200000,1399;184;8873
data,1243807200000,1400;344;8874
data,1243807200000,1400;5819;8874
data,1243807200000,1400;4289;8874
data,1243807200000,1400;6035;8874
data,1243807200000,1400;4127;8874
data,1243807200000,1400;8922;8875
data,1243807200000,1400;170;8876
data,1243807200000,1400;5783;8877
data,1243807200000,1400;11564;8877
data,1243807200000,1400;11566;8877
data,1243807200000,1400;1842;8878
data,1243807200000,1401;6228;8879
data,1243807200000,1401;7089;8879
data,1243807200000,1401;4258;8880
data,1243807200000,1401;4883;8881
data,1243807200000,1401;4733;8882
data,1243807200000,1401;5978;8883
data,1243807200000,1401;1448;8883
data,1243807200000,1401;229;8884
data,1243807200000,1401;10881;8884
data,1246399200000,1401;9173;8884
data,1246399200000,1401;5357;8884
data,1246399200000,1401;6620;8885
data,1246399200000,1401;7156;8885
data,1246399200000,1401;2213;8885
data,1246399200000,1401;7267;8885
data,1246399200000,1401;9390;8885
data,1246399200000,1401;4808;8885
data,1246399200000,1401;8872;8885
data,1246399200000,1401;1842;8886
data,1246399200000,1401;7501;8887
data,1246399200000,1401;11271;8887
data,1246399200000,1401;5855;8887
data,1246399200000,1401;7061;8887
data,1246399200000,1401;1076;8887
data,1246399200000,1401;3857;8887
data,1246399200000,1401;8460;8887
data,1246399200000,1401;165;8888
data,1246399200000,1401;7089;8888
data,1246399200000,1401;9267;8889
data,1246399200000,1401;3007;8890
data,1246399200000,1401;5135;8890
data,1246399200000,1401;2946;8891
data,1246399200000,1401;12460;8891
data,1246399200000,1401;8926;8891
data,1246399200000,1401;5396;8891
data,1246399200000,1402;6045;8891
data,1246399200000,1402;4750;8891
data,1246399200000,1402;2631;8891
data,1246399200000,1402;480;8892
data,1246399200000,1402;6618;8893
data,1246399200000,1402;8117;8893
data,1246399200000,1402;5429;8894
data,1246399200000,1402;341;8894
data,1246399200000,1402;8462;8894
data,1246399200000,1402;3335;8894
data,1246399200000,1402;9416;8894
data,1246399200000,1402;8629;8894
data,1254348000000,1402;4235;8895
data,1267398000000,1402;12086;8895
data,1275343200000,1402;7917;8895
data,1275343200000,1402;1624;8895
data,1280613600000,1402;10080;8895
data,1283292000000,1402;11023;8895
data,1154383200000,1402;7145;8895
data,1188597600000,1402;4887;8895
data,1193871600000,1402;12197;8895
data,1196463600000,1402;7857;8895
data,1196463600000,1402;8960;8895
data,1199142000000,1402;11772;8895
data,1199142000000,1402;7258;8895
data,1199142000000,1402;7703;8895
data,1199142000000,1402;12086;8895
data,1199142000000,1402;1986;8895
data,1199142000000,1402;12512;8895
data,1199142000000,1402;2533;8895
data,1201820400000,1402;873;8895
data,1201820400000,1402;1242;8895
data,1201820400000,1402;1003;8895
